TSLA May 20 2022 1050 Call,"Tesla, Inc.  - Common Stock",1050.0,True,1067.11,1067.6899,65.3,64.75,65.192,0.543,0.003,-1.067,1.193,61.6,52.361,29.0,2022-04-21 14:53:38,2022-05-20 20:00:00
TSLA May 20 2022 1075 Call,"Tesla, Inc.  - Common Stock",1075.0,False,1067.11,1067.6899,53.35,52.85,53.275,0.479,0.003,-1.06,1.198,53.65,51.841,29.0,2022-04-21 14:53:38,2022-05-20 20:00:00
TSLA May 20 2022 1100 Call,"Tesla, Inc.  - Common Stock",1100.0,False,1067.11,1067.6899,43.15,42.75,43.1,0.417,0.003,-1.029,1.173,43.2,51.488,29.0,2022-04-21 14:53:38,2022-05-20 20:00:00
TSLA May 20 2022 1105 Call,"Tesla, Inc.  - Common Stock",1105.0,False,1067.11,1067.6899,41.3,40.9,41.3,0.405,0.003,-1.022,1.165,41.45,51.465,29.0,2022-04-21 14:53:38,2022-05-20 20:00:00
TSLA May 27 2022 1040 Call (Weekly),"Tesla, Inc.  - Common Stock",1040.0,True,1067.11,1067.6899,78.9,76.85,78.384,0.569,0.002,-0.973,1.315,36.26,53.148,29.0,2022-04-21 14:53:38,2022-05-27 20:00:00
TSLA May 27 2022 1045 Call (Weekly),"Tesla, Inc.  - Common Stock",1045.0,True,1067.11,1067.6899,76.25,74.15,75.633,0.558,0.002,-0.973,1.321,68.96,52.943,29.0,2022-04-21 14:53:38,2022-05-27 20:00:00
TSLA May 27 2022 1050 Call (Weekly),"Tesla, Inc.  - Common Stock",1050.0,True,1067.11,1067.6899,73.7,71.7,73.108,0.547,0.002,-0.975,1.325,68.84,52.867,29.0,2022-04-21 14:53:38,2022-05-27 20:00:00
TSLA May 27 2022 1055 Call (Weekly),"Tesla, Inc.  - Common Stock",1055.0,False,1067.11,1067.6899,71.15,69.45,70.757,0.535,0.002,-0.977,1.329,69.0,52.88,29.0,2022-04-21 14:53:38,2022-05-27 20:00:00
TSLA May 27 2022 1060 Call (Weekly),"Tesla, Inc.  - Common Stock",1060.0,False,1067.11,1067.6899,68.7,66.7,68.2,0.524,0.002,-0.976,1.332,67.88,52.695,29.0,2022-04-21 14:53:38,2022-05-27 20:00:00
TSLA May 27 2022 1065 Call (Weekly),"Tesla, Inc.  - Common Stock",1065.0,False,1067.11,1067.6899,66.35,64.45,65.475,0.512,0.002,-0.97,1.334,74.0,52.344,29.0,2022-04-21 14:53:38,2022-05-27 20:00:00
TSLA Jun 3 2022 1040 Call (Weekly),"Tesla, Inc.  - Common Stock",1040.0,True,1067.11,1067.6899,88.5,79.35,83.991,0.568,0.002,-0.879,1.434,77.46,52.752,29.0,2022-04-21 14:53:38,2022-06-03 20:00:00
TSLA Jun 3 2022 1045 Call (Weekly),"Tesla, Inc.  - Common Stock",1045.0,True,1067.11,1067.6899,85.85,76.55,81.241,0.558,0.002,-0.879,1.44,72.16,52.544,29.0,2022-04-21 14:53:38,2022-06-03 20:00:00
TSLA Jun 3 2022 1050 Call (Weekly),"Tesla, Inc.  - Common Stock",1050.0,True,1067.11,1067.6899,83.5,74.5,78.717,0.547,0.002,-0.88,1.445,80.51,52.458,29.0,2022-04-21 14:53:38,2022-06-03 20:00:00
TSLA Jun 3 2022 1055 Call (Weekly),"Tesla, Inc.  - Common Stock",1055.0,False,1067.11,1067.6899,80.4,72.45,76.417,0.537,0.002,-0.883,1.449,77.35,52.491,29.0,2022-04-21 14:53:37,2022-06-03 20:00:00
TSLA Jun 3 2022 1060 Call (Weekly),"Tesla, Inc.  - Common Stock",1060.0,False,1067.11,1067.6899,78.5,69.0,73.75,0.527,0.002,-0.88,1.452,74.67,52.235,29.0,2022-04-21 14:53:38,2022-06-03 20:00:00
TSLA Jun 3 2022 1065 Call (Weekly),"Tesla, Inc.  - Common Stock",1065.0,False,1067.11,1067.6899,76.2,68.9,72.55,0.517,0.002,-0.893,1.454,72.85,52.953,29.0,2022-04-21 14:53:28,2022-06-03 20:00:00
TSLA Jun 17 2022 1000 Call,"Tesla, Inc.  - Common Stock",1000.0,True,1067.11,1067.6899,120.1,118.8,119.755,0.641,0.002,-0.763,1.569,64.92,54.753,29.0,2022-04-21 14:53:38,2022-06-17 20:00:00
TSLA Jun 17 2022 1025 Call,"Tesla, Inc.  - Common Stock",1025.0,True,1067.11,1067.6899,105.75,104.4,105.432,0.598,0.002,-0.779,1.624,75.96,54.146,29.0,2022-04-21 14:53:38,2022-06-17 20:00:00
TSLA Jun 17 2022 1050 Call,"Tesla, Inc.  - Common Stock",1050.0,True,1067.11,1067.6899,92.55,91.2,92.258,0.554,0.002,-0.786,1.659,87.16,53.585,29.0,2022-04-21 14:53:38,2022-06-17 20:00:00
TSLA Jun 17 2022 1075 Call,"Tesla, Inc.  - Common Stock",1075.0,False,1067.11,1067.6899,80.65,79.65,80.45,0.509,0.002,-0.786,1.673,79.1,53.192,29.0,2022-04-21 14:53:38,2022-06-17 20:00:00
TSLA Jun 17 2022 1100 Call,"Tesla, Inc.  - Common Stock",1100.0,False,1067.11,1067.6899,70.0,69.05,69.725,0.465,0.002,-0.776,1.667,69.9,52.806,29.0,2022-04-21 14:53:38,2022-06-17 20:00:00
TSLA Jun 17 2022 1125 Call,"Tesla, Inc.  - Common Stock",1125.0,False,1067.11,1067.6899,60.5,59.7,60.325,0.422,0.002,-0.76,1.641,64.9,52.59,29.0,2022-04-21 14:53:38,2022-06-17 20:00:00
